ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762495842408,TX,REL,48,1762495842408,,0,send,120,78
1762495842411,RX,ACK,48,1559251048,3.0,,ack,,4
1762495842441,TX,UNREL,,1762495842441,,0,send,,78
1762495842475,TX,REL,49,1762495842475,,0,send,120,78
1762495842478,RX,ACK,49,1559251115,2.0,,ack,,4
1762495842508,TX,REL,50,1762495842508,,0,send,120,79
1762495842511,RX,ACK,50,1559251148,2.0,,ack,,4
1762495842541,TX,REL,51,1762495842541,,0,send,120,79
1762495842544,RX,ACK,51,1559251181,3.0,,ack,,4
1762495842575,TX,REL,52,1762495842575,,0,send,120,77
1762495842577,RX,ACK,52,1559251215,2.0,,ack,,4
1762495842608,TX,REL,53,1762495842608,,0,send,120,78
1762495842611,RX,ACK,53,1559251248,3.0,,ack,,4
1762495842641,TX,REL,54,1762495842641,,0,send,120,80
1762495842644,RX,ACK,54,1559251281,3.0,,ack,,4
1762495842675,TX,REL,55,1762495842675,,0,send,120,77
1762495842677,RX,ACK,55,1559251315,2.0,,ack,,4
1762495842708,TX,UNREL,,1762495842708,,0,send,,77
1762495842742,TX,REL,56,1762495842742,,0,send,120,77
1762495842744,RX,ACK,56,1559251381,3.0,,ack,,4
1762495842775,TX,REL,57,1762495842775,,0,send,120,76
1762495842778,RX,ACK,57,1559251415,2.0,,ack,,4
1762495842808,TX,UNREL,,1762495842808,,0,send,,78
1762495842842,TX,REL,58,1762495842842,,0,send,120,79
1762495842844,RX,ACK,58,1559251481,3.0,,ack,,4
1762495842875,TX,REL,59,1762495842875,,0,send,120,78
1762495842878,RX,ACK,59,1559251515,3.0,,ack,,4
1762495842908,TX,UNREL,,1762495842908,,0,send,,77
1762495842942,TX,REL,60,1762495842942,,0,send,120,78
1762495842944,RX,ACK,60,1559251581,3.0,,ack,,4
1762495842975,TX,REL,61,1762495842975,,0,send,120,78
1762495842978,RX,ACK,61,1559251615,3.0,,ack,,4
1762495843008,TX,REL,62,1762495843008,,0,send,120,78
1762495843011,RX,ACK,62,1559251648,3.0,,ack,,4
1762495843042,TX,REL,63,1762495843042,,0,send,120,77
1762495843044,RX,ACK,63,1559251682,2.0,,ack,,4
1762495843075,TX,REL,64,1762495843075,,0,send,120,76
1762495843078,RX,ACK,64,1559251715,2.0,,ack,,4
1762495843108,TX,REL,65,1762495843108,,0,send,120,80
1762495843111,RX,ACK,65,1559251748,3.0,,ack,,4
1762495843142,TX,REL,66,1762495843142,,0,send,120,78
1762495843144,RX,ACK,66,1559251782,2.0,,ack,,4
1762495843175,TX,REL,67,1762495843175,,0,send,120,78
1762495843177,RX,ACK,67,1559251815,2.0,,ack,,4
1762495843208,TX,REL,68,1762495843208,,0,send,120,78
1762495843211,RX,ACK,68,1559251848,3.0,,ack,,4
1762495843242,TX,REL,69,1762495843242,,0,send,120,77
1762495843244,RX,ACK,69,1559251882,2.0,,ack,,4
1762495843275,TX,REL,70,1762495843275,,0,send,120,76
1762495843278,RX,ACK,70,1559251915,2.0,,ack,,4
1762495843308,TX,REL,71,1762495843308,,0,send,120,75
1762495843311,RX,ACK,71,1559251948,3.0,,ack,,4
1762495843342,TX,REL,72,1762495843342,,0,send,120,78
1762495843344,RX,ACK,72,1559251982,2.0,,ack,,4
1762495843375,TX,UNREL,,1762495843375,,0,send,,78
1762495843408,TX,REL,73,1762495843408,,0,send,120,76
1762495843411,RX,ACK,73,1559252048,3.0,,ack,,4
1762495843442,TX,REL,74,1762495843442,,0,send,120,75
1762495843444,RX,ACK,74,1559252082,2.0,,ack,,4
1762495843475,TX,UNREL,,1762495843475,,0,send,,77
1762495843508,TX,REL,75,1762495843508,,0,send,120,77
1762495843511,RX,ACK,75,1559252148,3.0,,ack,,4
1762495843542,TX,REL,76,1762495843542,,0,send,120,78
1762495843544,RX,ACK,76,1559252182,2.0,,ack,,4
1762495843575,TX,UNREL,,1762495843575,,0,send,,79
1762495843608,TX,REL,77,1762495843608,,0,send,120,77
1762495843611,RX,ACK,77,1559252248,3.0,,ack,,4
1762495843642,TX,UNREL,,1762495843642,,0,send,,77
1762495843675,TX,REL,78,1762495843675,,0,send,120,79
1762495843678,RX,ACK,78,1559252315,2.0,,ack,,4
1762495843708,TX,REL,79,1762495843708,,0,send,120,77
1762495843711,RX,ACK,79,1559252348,3.0,,ack,,4
1762495843742,TX,REL,80,1762495843742,,0,send,120,77
1762495843744,RX,ACK,80,1559252382,2.0,,ack,,4
1762495843775,TX,REL,81,1762495843775,,0,send,120,77
1762495843778,RX,ACK,81,1559252415,3.0,,ack,,4
1762495843808,TX,UNREL,,1762495843808,,0,send,,78
1762495843842,TX,REL,82,1762495843842,,0,send,120,77
1762495843844,RX,ACK,82,1559252481,3.0,,ack,,4
1762495843875,TX,REL,83,1762495843875,,0,send,120,79
1762495843878,RX,ACK,83,1559252515,2.0,,ack,,4
1762495843908,TX,REL,84,1762495843908,,0,send,120,78
1762495843911,RX,ACK,84,1559252548,3.0,,ack,,4
1762495843942,TX,REL,85,1762495843942,,0,send,120,80
1762495843944,RX,ACK,85,1559252581,3.0,,ack,,4
1762495843975,TX,UNREL,,1762495843975,,0,send,,79
1762495844008,TX,REL,86,1762495844008,,0,send,120,78
1762495844011,RX,ACK,86,1559252648,3.0,,ack,,4
1762495844042,TX,REL,87,1762495844042,,0,send,120,78
1762495844044,RX,ACK,87,1559252682,2.0,,ack,,4
1762495844075,TX,REL,88,1762495844075,,0,send,120,79
1762495844078,RX,ACK,88,1559252715,3.0,,ack,,4
1762495844108,TX,REL,89,1762495844108,,0,send,120,79
1762495844111,RX,ACK,89,1559252748,3.0,,ack,,4
1762495844142,TX,REL,90,1762495844142,,0,send,120,80
1762495844145,RX,ACK,90,1559252782,2.0,,ack,,4
1762495844175,TX,REL,91,1762495844175,,0,send,120,80
1762495844177,RX,ACK,91,1559252815,2.0,,ack,,4
1762495844208,TX,REL,92,1762495844208,,0,send,120,78
1762495844212,RX,ACK,92,1559252848,3.0,,ack,,4
1762495844242,TX,REL,93,1762495844242,,0,send,120,78
1762495844251,RX,ACK,93,1559252881,10.0,,ack,,4
1762495844275,TX,REL,94,1762495844275,,0,send,120,80
1762495844277,RX,ACK,94,1559252915,2.0,,ack,,4
