ts_recv_ms,dir,channel,seq,send_ts_ms,rtt_ms,retries,event,deadline_t_ms,len_bytes
1762508306616,RX,ACK,47,1571715255,1.0,,ack,,4
1762508306649,TX,REL,48,1762508306649,,0,send,120,77
1762508306649,RX,ACK,48,1571715289,0.0,,ack,,4
1762508306682,TX,REL,49,1762508306682,,0,send,120,78
1762508306683,RX,ACK,49,1571715322,1.0,,ack,,4
1762508306715,TX,REL,50,1762508306715,,0,send,120,78
1762508306716,RX,ACK,50,1571715355,1.0,,ack,,4
1762508306749,TX,UNREL,,1762508306749,,0,send,,78
1762508306782,TX,REL,51,1762508306782,,0,send,120,77
1762508306783,RX,ACK,51,1571715422,1.0,,ack,,4
1762508306815,TX,REL,52,1762508306815,,0,send,120,77
1762508306815,RX,ACK,52,1571715455,0.0,,ack,,4
1762508306849,TX,REL,53,1762508306849,,0,send,120,78
1762508306849,RX,ACK,53,1571715489,0.0,,ack,,4
1762508306882,TX,REL,54,1762508306882,,0,send,120,79
1762508306882,RX,ACK,54,1571715522,0.0,,ack,,4
1762508306915,TX,REL,55,1762508306915,,0,send,120,77
1762508306915,RX,ACK,55,1571715555,0.0,,ack,,4
1762508306949,TX,UNREL,,1762508306949,,0,send,,77
1762508306982,TX,REL,56,1762508306982,,0,send,120,77
1762508306983,RX,ACK,56,1571715622,1.0,,ack,,4
1762508307016,TX,UNREL,,1762508307016,,0,send,,77
1762508307049,TX,UNREL,,1762508307049,,0,send,,78
1762508307082,TX,REL,57,1762508307082,,0,send,120,77
1762508307082,RX,ACK,57,1571715722,0.0,,ack,,4
1762508307116,TX,REL,58,1762508307116,,0,send,120,77
1762508307116,RX,ACK,58,1571715756,0.0,,ack,,4
1762508307149,TX,REL,59,1762508307149,,0,send,120,79
1762508307149,RX,ACK,59,1571715789,0.0,,ack,,4
1762508307182,TX,UNREL,,1762508307182,,0,send,,77
1762508307215,TX,REL,60,1762508307215,,0,send,120,77
1762508307216,RX,ACK,60,1571715855,1.0,,ack,,4
1762508307249,TX,REL,61,1762508307249,,0,send,120,79
1762508307249,RX,ACK,61,1571715889,0.0,,ack,,4
1762508307282,TX,REL,62,1762508307282,,0,send,120,78
1762508307283,RX,ACK,62,1571715922,1.0,,ack,,4
1762508307316,TX,REL,63,1762508307316,,0,send,120,72
1762508307316,RX,ACK,63,1571715956,0.0,,ack,,4
1762508307349,TX,REL,64,1762508307349,,0,send,120,78
1762508307349,RX,ACK,64,1571715989,0.0,,ack,,4
1762508307382,TX,UNREL,,1762508307382,,0,send,,77
1762508306678,TX,REL,65,1762508306678,,0,send,120,77
1762508306678,RX,ACK,65,1571715318,0.0,,ack,,4
1762508307449,TX,UNREL,,1762508307449,,0,send,,78
1762508307482,TX,UNREL,,1762508307482,,0,send,,78
1762508307515,TX,REL,66,1762508307515,,0,send,120,78
1762508307516,RX,ACK,66,1571716155,1.0,,ack,,4
1762508307549,TX,REL,67,1762508307549,,0,send,120,78
1762508307549,RX,ACK,67,1571716189,0.0,,ack,,4
1762508307582,TX,UNREL,,1762508307582,,0,send,,77
1762508307616,TX,UNREL,,1762508307616,,0,send,,77
1762508307649,TX,REL,68,1762508307649,,0,send,120,77
1762508307649,RX,ACK,68,1571716289,0.0,,ack,,4
1762508307682,TX,REL,69,1762508307682,,0,send,120,76
1762508307683,RX,ACK,69,1571716322,1.0,,ack,,4
1762508307716,TX,REL,70,1762508307716,,0,send,120,79
1762508307716,RX,ACK,70,1571716356,0.0,,ack,,4
1762508307749,TX,REL,71,1762508307749,,0,send,120,77
1762508307749,RX,ACK,71,1571716388,1.0,,ack,,4
1762508307782,TX,UNREL,,1762508307782,,0,send,,78
1762508307816,TX,REL,72,1762508307816,,0,send,120,77
1762508307816,RX,ACK,72,1571716456,0.0,,ack,,4
1762508307849,TX,REL,73,1762508307849,,0,send,120,78
1762508307849,RX,ACK,73,1571716489,0.0,,ack,,4
1762508307882,TX,REL,74,1762508307882,,0,send,120,77
1762508307882,RX,ACK,74,1571716522,0.0,,ack,,4
1762508307916,TX,REL,75,1762508307916,,0,send,120,77
1762508307916,RX,ACK,75,1571716556,0.0,,ack,,4
1762508307949,TX,REL,76,1762508307949,,0,send,120,78
1762508307949,RX,ACK,76,1571716589,0.0,,ack,,4
1762508307982,TX,REL,77,1762508307982,,0,send,120,77
1762508307982,RX,ACK,77,1571716622,0.0,,ack,,4
1762508308016,TX,REL,78,1762508308016,,0,send,120,77
1762508308016,RX,ACK,78,1571716656,0.0,,ack,,4
1762508308049,TX,UNREL,,1762508308049,,0,send,,80
1762508308082,TX,REL,79,1762508308082,,0,send,120,77
1762508308082,RX,ACK,79,1571716722,0.0,,ack,,4
1762508308116,TX,UNREL,,1762508308116,,0,send,,78
1762508308150,TX,UNREL,,1762508308150,,0,send,,79
1762508308182,TX,REL,80,1762508308182,,0,send,120,80
1762508308183,RX,ACK,80,1571716822,0.0,,ack,,4
1762508308216,TX,UNREL,,1762508308216,,0,send,,78
1762508308249,TX,REL,81,1762508308249,,0,send,120,80
1762508308249,RX,ACK,81,1571716889,0.0,,ack,,4
1762508308282,TX,REL,82,1762508308282,,0,send,120,78
1762508308283,RX,ACK,82,1571716922,1.0,,ack,,4
1762508308316,TX,REL,83,1762508308316,,0,send,120,78
1762508308316,RX,ACK,83,1571716956,0.0,,ack,,4
1762508308349,TX,REL,84,1762508308349,,0,send,120,80
1762508308349,RX,ACK,84,1571716989,0.0,,ack,,4
1762508308382,TX,REL,85,1762508308382,,0,send,120,78
1762508308383,RX,ACK,85,1571717022,1.0,,ack,,4
1762508308416,TX,REL,86,1762508308416,,0,send,120,79
1762508308416,RX,ACK,86,1571717055,1.0,,ack,,4
1762508308449,TX,UNREL,,1762508308449,,0,send,,79
1762508308482,TX,REL,87,1762508308482,,0,send,120,80
1762508308483,RX,ACK,87,1571717122,1.0,,ack,,4
1762508308516,TX,REL,88,1762508308516,,0,send,120,79
1762508308516,RX,ACK,88,1571717156,0.0,,ack,,4
1762508308549,TX,UNREL,,1762508308549,,0,send,,80
1762508308582,TX,REL,89,1762508308582,,0,send,120,78
1762508308583,RX,ACK,89,1571717222,0.0,,ack,,4
1762508308616,TX,REL,90,1762508308616,,0,send,120,79
1762508308616,RX,ACK,90,1571717256,0.0,,ack,,4
1762508308649,TX,REL,91,1762508308649,,0,send,120,78
1762508308649,RX,ACK,91,1571717289,0.0,,ack,,4
1762508308682,TX,REL,92,1762508308682,,0,send,120,78
1762508308683,RX,ACK,92,1571717322,1.0,,ack,,4
1762508308716,TX,REL,93,1762508308716,,0,send,120,79
1762508308716,RX,ACK,93,1571717356,0.0,,ack,,4
1762508308749,TX,REL,94,1762508308749,,0,send,120,77
1762508308749,RX,ACK,94,1571717388,1.0,,ack,,4
1762508308782,TX,REL,95,1762508308782,,0,send,120,77
1762508308783,RX,ACK,95,1571717422,1.0,,ack,,4
1762508308815,TX,UNREL,,1762508308815,,0,send,,76
1762508308849,TX,REL,96,1762508308849,,0,send,120,79
1762508308849,RX,ACK,96,1571717489,0.0,,ack,,4
1762508308882,TX,REL,97,1762508308882,,0,send,120,78
1762508308883,RX,ACK,97,1571717522,1.0,,ack,,4
1762508308916,TX,REL,98,1762508308916,,0,send,120,78
1762508308916,RX,ACK,98,1571717556,0.0,,ack,,4
1762508308949,TX,REL,99,1762508308949,,0,send,120,79
1762508308950,RX,ACK,99,1571717589,1.0,,ack,,4
1762508308982,TX,REL,100,1762508308982,,0,send,120,80
1762508308983,RX,ACK,100,1571717622,1.0,,ack,,4
1762508309016,TX,REL,101,1762508309016,,0,send,120,78
1762508309016,RX,ACK,101,1571717656,0.0,,ack,,4
1762508309049,TX,REL,102,1762508309049,,0,send,120,78
1762508309049,RX,ACK,102,1571717689,0.0,,ack,,4
1762508309082,TX,UNREL,,1762508309082,,0,send,,77
1762508309115,TX,UNREL,,1762508309115,,0,send,,77
1762508309149,TX,REL,103,1762508309149,,0,send,120,78
1762508309149,RX,ACK,103,1571717789,0.0,,ack,,4
1762508309182,TX,UNREL,,1762508309182,,0,send,,79
1762508309215,TX,REL,104,1762508309215,,0,send,120,78
1762508309215,RX,ACK,104,1571717855,0.0,,ack,,4
1762508309249,TX,REL,105,1762508309249,,0,send,120,78
1762508309249,RX,ACK,105,1571717888,1.0,,ack,,4
1762508309282,TX,REL,106,1762508309282,,0,send,120,78
1762508309283,RX,ACK,106,1571717922,1.0,,ack,,4
1762508309315,TX,UNREL,,1762508309315,,0,send,,79
1762508309349,TX,REL,107,1762508309349,,0,send,120,78
1762508309349,RX,ACK,107,1571717988,1.0,,ack,,4
1762508309382,TX,REL,108,1762508309382,,0,send,120,80
1762508309382,RX,ACK,108,1571718022,0.0,,ack,,4
1762508309415,TX,REL,109,1762508309415,,0,send,120,78
1762508309415,RX,ACK,109,1571718055,0.0,,ack,,4
1762508309449,TX,REL,110,1762508309449,,0,send,120,78
1762508309449,RX,ACK,110,1571718088,1.0,,ack,,4
1762508309482,TX,UNREL,,1762508309482,,0,send,,78
1762508309515,TX,REL,111,1762508309515,,0,send,120,79
1762508309516,RX,ACK,111,1571718155,1.0,,ack,,4
1762508309549,TX,REL,112,1762508309549,,0,send,120,79
1762508309549,RX,ACK,112,1571718189,0.0,,ack,,4
1762508309582,TX,REL,113,1762508309582,,0,send,120,79
1762508309582,RX,ACK,113,1571718222,0.0,,ack,,4
1762508309616,TX,UNREL,,1762508309616,,0,send,,79
1762508309648,TX,REL,114,1762508309648,,0,send,120,78
1762508309649,RX,ACK,114,1571718288,1.0,,ack,,4
1762508309682,TX,REL,115,1762508309682,,0,send,120,80
1762508309683,RX,ACK,115,1571718322,0.0,,ack,,4
1762508309715,TX,REL,116,1762508309715,,0,send,120,78
1762508309716,RX,ACK,116,1571718355,1.0,,ack,,4
1762508309749,TX,UNREL,,1762508309749,,0,send,,77
1762508309782,TX,REL,117,1762508309782,,0,send,120,79
1762508309782,RX,ACK,117,1571718422,0.0,,ack,,4
1762508309816,TX,REL,118,1762508309816,,0,send,120,81
1762508309816,RX,ACK,118,1571718456,0.0,,ack,,4
1762508309849,TX,UNREL,,1762508309849,,0,send,,82
1762508309882,TX,REL,119,1762508309882,,0,send,120,78
1762508309883,RX,ACK,119,1571718522,1.0,,ack,,4
1762508309915,TX,REL,120,1762508309915,,0,send,120,78
1762508309916,RX,ACK,120,1571718555,1.0,,ack,,4
1762508309949,TX,UNREL,,1762508309949,,0,send,,77
1762508309982,TX,REL,121,1762508309982,,0,send,120,76
1762508309983,RX,ACK,121,1571718622,1.0,,ack,,4
1762508310015,TX,REL,122,1762508310015,,0,send,120,80
1762508310016,RX,ACK,122,1571718655,1.0,,ack,,4
1762508310049,TX,UNREL,,1762508310049,,0,send,,79
1762508310082,TX,REL,123,1762508310082,,0,send,120,79
1762508310082,RX,ACK,123,1571718722,0.0,,ack,,4
1762508310116,TX,REL,124,1762508310116,,0,send,120,80
1762508310116,RX,ACK,124,1571718756,0.0,,ack,,4
1762508310149,TX,UNREL,,1762508310149,,0,send,,80
1762508310182,TX,REL,125,1762508310182,,0,send,120,78
1762508310183,RX,ACK,125,1571718822,1.0,,ack,,4
1762508310216,TX,REL,126,1762508310216,,0,send,120,78
1762508310216,RX,ACK,126,1571718856,0.0,,ack,,4
1762508310249,TX,UNREL,,1762508310249,,0,send,,76
1762508310282,TX,REL,127,1762508310282,,0,send,120,78
1762508310282,RX,ACK,127,1571718922,0.0,,ack,,4
1762508310316,TX,REL,128,1762508310316,,0,send,120,78
1762508310316,RX,ACK,128,1571718955,1.0,,ack,,4
1762508310349,TX,REL,129,1762508310349,,0,send,120,79
1762508310349,RX,ACK,129,1571718989,0.0,,ack,,4
1762508310382,TX,REL,130,1762508310382,,0,send,120,79
1762508310383,RX,ACK,130,1571719022,1.0,,ack,,4
1762508310416,TX,REL,131,1762508310416,,0,send,120,77
1762508310416,RX,ACK,131,1571719056,0.0,,ack,,4
